Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea-Bissau,GNB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,79.06600189,78.79799652,78.85700226,78.58799744,78.18299866,77.98100281,77.74299622,77.54599762,77.32900238,77.10199738,77.03600311,76.95700073,76.83100128,76.55599976,76.42299652,76.41300201,76.48100281,76.52899933,76.60299683,76.58699799,76.59400177,76.59400177,76.57700348,76.52899933
Guinea-Bissau,GNB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,63.15599823,63.05199814,63.22000122,63.07699966,63.10300064,63.0870018,63.10900116,63.13499832,63.20000076,63.26699829,63.38499832,63.48199844,63.56200027,63.50099945,63.54399872,63.59999847,63.73500061,63.79999924,63.94300079,64.03700256,64.12400055,64.21900177,64.31900024,64.37999725
Guinea-Bissau,GNB,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,71.80599976,71.6309967,72.52700043,72.39700317,72.27899933,72.20300293,72.20899963,72.15799713,72.04399872,71.89600372,71.80699921,71.68599701,71.56700134,71.43800354,71.27300262,71.01899719,71.03099823,70.87599945,70.78600311,70.54199982,70.30699921,70.07299805,69.88600159,69.6740036
Guinea-Bissau,GNB,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,86.79799652,86.66899872,87.18199921,87.26899719,87.09999847,87.05400085,87.03299713,87.00299835,86.93599701,86.83799744,86.76200104,86.68000031,86.59300232,86.5019989,86.39199829,86.23000336,86.18199921,86.10299683,86.02799988,85.88800049,85.71900177,85.5490036,85.40599823,85.26000214
Guinea-Bissau,GNB,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,1.94599998,1.97300005,1.975999951,2.016000032,1.976999998,1.978999972,1.986999989,1.996999979,1.99000001,1.981999993,1.975999951,1.970999956,1.97300005,1.970000029,1.968999982,1.963999987,1.963000059,1.975999951,1.978000045,1.972000003,1.97300005,1.972000003,1.972000003,1.975000024
Guinea-Bissau,GNB,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.693000019,0.709999979,0.67900002,0.702000022,0.690999985,0.694999993,0.697000027,0.703000009,0.703999996,0.70599997,0.70599997,0.708000004,0.713,0.714999974,0.720000029,0.726000011,0.722000003,0.731999993,0.734000027,0.739000022,0.745000005,0.750999987,0.754999995,0.760999978
Guinea-Bissau,GNB,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,59.76599884,59.50899887,58.92699814,58.54199982,57.99499893,57.55599976,57.01499939,56.51800156,55.98600006,55.41199875,55.13800049,54.80699921,54.38999939,53.8030014,53.40499878,53.31000137,53.10800171,52.95600128,52.76800156,52.5379982,52.37400055,52.14699936,51.82500076,51.53499985
Guinea-Bissau,GNB,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,53.35400009,53.19400024,52.85800171,52.59000015,52.35300064,52.04899979,51.72600174,51.42399979,51.14799881,50.84799957,50.74300003,50.57699966,50.35499954,49.9640007,49.73300171,49.70199966,49.59999847,49.49900055,49.41400146,49.31000137,49.23699951,49.11700058,48.92499924,48.72499847
Guinea-Bissau,GNB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,67.96600342,67.51499939,68.3690033,68.46900177,68.23300171,68.00700378,68.29399872,68.27700043,68.22699738,68.15599823,67.99700165,67.89800262,67.91400146,67.6740036,67.51999664,67.11399841,67.31999969,67.02799988,66.88600159,66.8690033,66.5,66.29299927,66.06700134,65.80500031
Guinea-Bissau,GNB,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,77.8219986,77.58699799,78.10800171,77.94200134,77.6210022,77.47799683,77.34899902,77.21800232,76.91799927,76.51699829,76.28099823,75.94599915,75.56400299,75.25299835,74.81500244,74.20899963,74.08200073,73.75499725,73.52500153,72.84100342,72.26300049,71.63600159,71.14299774,70.67900085
Guinea-Bissau,GNB,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.573999882,6.727000237,6.59499979,6.763000011,6.769999981,6.798999786,6.883999825,6.934999943,6.84499979,6.862999916,6.684999943,6.493999958,6.445000172,6.745999813,6.831999779,6.796000004,6.771999836,6.870999813,6.782999992,6.778999805,6.742000103,6.643000126,6.55700016,6.577000141
Equatorial Guinea,GNQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.981999874,6.724999905,6.897999763,6.801000118,6.730000019,6.677000046,6.714000225,6.651000023,6.631999969,6.401000023,6.258999825,6.195000172,6.147999763,6.484000206,6.541999817,6.609000206,6.68900013,6.576000214,6.538000107,6.412000179,6.315999985,6.208000183,6.084000111,6.184000015
Equatorial Guinea,GNQ,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,12.2130003,12.37899971,12.20400047,12.45199966,12.45400047,12.47099972,12.65100002,12.76299953,12.61499977,12.75800037,12.48099995,12.17700005,12.13799953,12.79300022,13.06799984,12.97900009,12.9659996,13.20100021,13.07999992,13.15799999,13.05099964,12.8409996,12.68000031,12.72000027
Equatorial Guinea,GNQ,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,12.51599979,12.1260004,12.40200043,12.26399994,12.09399986,11.98900032,12.12100029,12.05500031,11.92099953,11.72799969,11.49699974,11.34200001,11.28999996,12.0369997,12.27400017,12.29300022,12.42000008,12.38000011,12.29599953,12.19499969,12.01000023,11.77000046,11.54599953,11.69900036
Equatorial Guinea,GNQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.27360622,41.16145328,41.02584036,40.8343956,40.59022897,40.39699643,40.18973899,39.9246351,39.59282752,39.21370009,38.99174233,38.73031707,38.4162903,38.08055843,37.75972731,37.58282251,37.43184345,37.26928325,37.09729876,36.93928039,36.87179389,36.83469065,36.78589131,36.69800974
Equatorial Guinea,GNQ,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.19100189,67.33100128,66.70600128,66.42099762,66.44100189,66.03199768,65.8710022,66.04299927,66.48300171,67.05799866,66.73500061,66.61699677,66.80899811,67.23200226,67.73400116,67.41200256,67.18199921,67.1989975,67.44999695,67.80500031,67.28399658,66.89700317,66.81300354,67.07299805
Equatorial Guinea,GNQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.52899933,50.50600052,50.56000137,50.70199966,50.92599869,51.00500107,51.2179985,51.53699875,51.9129982,52.30400085,52.49399948,52.77099991,53.125,53.5320015,53.95500183,53.99399948,54.11500168,54.32099915,54.60100174,54.92900085,54.73300171,54.64500046,54.66500092,54.77500153
Equatorial Guinea,GNQ,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,28.77599907,29.33099937,29.71899986,30.05200005,30.26499939,30.71299934,31.02300072,31.26099968,31.65999985,32.02199936,31.97100067,31.84600067,31.54899979,31.76799965,31.64599991,31.63500023,32.13899994,32.26300049,32.52000046,32.97700119,33.20800018,33.04499817,33.51800156,33.86899948
Equatorial Guinea,GNQ,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,40.13199997,40.50500107,40.89300156,41.23199844,41.73699951,41.52899933,41.58800125,41.75899887,41.59199905,41.60800171,41.67200089,41.27999878,40.65999985,41.09400177,41.58200073,41.61199951,41.875,42.50999832,43.03699875,44.01399994,44.79899979,45.13600159,45.98899841,46.66400146
Equatorial Guinea,GNQ,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,13.10499954,15.12699986,16.13899994,17.3220005,18.54599953,20.66500092,21.96500015,23.11300087,24.69300079,25.6989994,26.6779995,28.20599937,30.15600014,29.75499916,29.34199905,29.8029995,29.30599976,28.76099968,28.32900047,26.77799988,25.68799973,25.68700027,24.92499924,23.98600006
Equatorial Guinea,GNQ,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,4.171999931,4.607999802,5.032999992,5.524000168,6.244999886,6.725999832,7.303999901,7.979000092,8.348999977,8.661000252,9.633999825,10.50899982,11.68700027,11.60999966,12.31799984,12.625,11.70600033,11.8579998,11.69099998,11.01599979,10.77499962,11.39599991,11.02099991,10.61400032
Equatorial Guinea,GNQ,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.8039999,8.074999809,10.21899986,9.5,7.145999908,7.673999786,7.986000061,7.625,6.926000118,6.948999882,6.630000114,6.172999859,5.850999832,5.848999977,5.768000126,5.320000172,5.086999893,5.151000023,5,5.037000179,4.947999954,4.815999985,4.755000114,4.677999973
Equatorial Guinea,GNQ,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,26.23800087,28.81999969,24.13999939,23.55999947,25.45100021,23.14500046,21.21800041,20.37100029,20.08300018,18.80500031,18.125,17.72699928,17.18700027,16.27799988,15.5880003,15.46800041,15.04399967,14.60299969,14.54800034,14.20800018,14.07800007,14.02000046,13.85200024,13.74400043
Equatorial Guinea,GNQ,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,13.60599995,14.36299992,14.10599995,14.40499973,15.04599953,15.09000015,15.16600037,15.38700008,15.66699982,15.77999973,15.98400021,16.20800018,16.38800049,16.48399925,16.60400009,16.81599998,16.96100044,16.99600029,17.07900047,17.10899925,17.1760006,17.25,17.29700089,17.3409996
Equatorial Guinea,GNQ,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,5.992000103,5.479000092,6.377999783,6.499000072,6.09499979,6.561999798,6.972000122,7.144000053,7.183000088,7.462999821,7.59800005,7.660999775,7.760000229,7.959000111,8.098999977,8.083000183,8.156000137,8.265999794,8.256999969,8.333000183,8.345999718,8.336999893,8.362999916,8.366999626
Equatorial Guinea,GNQ,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,74.21800137,74.58200359,74.99999809,74.69000244,73.9149971,73.81799698,73.64499664,73.30899811,72.73599768,72.47899866,72.19700146,71.8100009,71.43899727,71.39599705,71.4700036,71.21399736,71.01600075,71.1070013,71.08599854,71.22500372,71.28699684,71.28800011,71.29999828,71.3260026
Equatorial Guinea,GNQ,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,90.85599709,91.62799835,90.48300171,90.29200172,90.74499893,89.99200058,89.39800072,89.11299706,88.84700012,88.38999939,88.17500305,87.98400307,87.71699905,87.49900055,87.4669981,87.44800377,87.30700016,87.25699902,87.29700089,87.32800293,87.41299915,87.47900009,87.48900127,87.53600025
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,63.70899963,62.80199814,62.30599976,61.93000031,61.94300079,61.54299927,61.33599854,61.46300125,61.93299866,62.45600128,62.27299881,62.29100037,62.50299835,62.69599915,63.10599899,62.83100128,62.63199997,62.58200073,62.875,63.20800018,62.7480011,62.45299911,62.43199921,62.6609993
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,47.00099945,47.10900116,47.0719986,47.25299835,47.49900055,47.59899902,47.77999878,48.10900116,48.47000122,48.95600128,49.20800018,49.5019989,49.85900116,50.06100082,50.42499924,50.42499924,50.49499893,50.74900055,51.03099823,51.4070015,51.27500153,51.25299835,51.3390007,51.38800049
Equatorial Guinea,GNQ,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,86.39399719,85.63700104,85.89399719,85.59500122,84.95400238,84.91000366,84.83399963,84.61299896,84.33300018,84.22000122,84.01599884,83.79199982,83.61199951,83.51599884,83.39600372,83.18399811,83.03900146,83.0039978,82.92099762,82.89099884,82.8239975,82.75,82.70300293,82.65899658
Equatorial Guinea,GNQ,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,94.00800323,94.52100372,93.62200165,93.50099945,93.90499878,93.43800354,93.02799988,92.85600281,92.81700134,92.53700256,92.40200043,92.33899689,92.23999786,92.04100037,91.90100098,91.91699982,91.84400177,91.73400116,91.74299622,91.66699982,91.65399933,91.66300201,91.63700104,91.63300323
Equatorial Guinea,GNQ,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,12.17599964,11.05599976,10.89400005,10.90499973,11.03899956,11.0909996,11.18900013,11.3039999,11.59599972,11.74100018,11.81900024,11.98099995,12.17399979,12.12100029,11.92599964,11.97000027,12.02400017,11.89700031,11.83600044,11.66600037,11.53600025,11.46199989,11.40299988,11.33300018
Equatorial Guinea,GNQ,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.153000116,2.892999887,3.138999939,3.209000111,3.160000086,3.446000099,3.631000042,3.743000031,3.970999956,4.146999836,4.225999832,4.355000019,4.521999836,4.540999889,4.434000015,4.468999863,4.535999775,4.477000237,4.445000172,4.339000225,4.241000175,4.184000015,4.149000168,4.097000122
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,34.29499817,33.43399811,32.94400024,32.60400009,32.54100037,32.18999863,31.97200012,32.07699966,32.45899963,32.68500137,32.19400024,31.83200073,31.68199921,31.51199913,31.45700073,30.82500076,30.24699974,29.89500046,29.93199921,29.9090004,29.36100006,28.99900055,28.98200035,29.2140007
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,26.36300087,26.01300049,25.59900093,25.50399971,25.57500076,25.61300087,25.71800041,26.01600075,26.36400032,26.63599968,26.5510006,26.42399979,26.3409996,26.09499931,25.98500061,25.66399956,25.33300018,25.17499924,25.15099907,25.14900017,24.94799995,24.80500031,24.7840004,24.75300026
Equatorial Guinea,GNQ,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,58.11899948,55.54199982,54.14199829,52.6269989,51.18899918,48.62200165,47.01100159,45.6269989,43.64799881,42.27999878,41.35100174,39.9469986,38.29499817,38.47600174,39.01200104,38.56200027,38.55500031,38.97600174,39.15100098,40.24499893,41.10300064,41.26800156,41.55699921,42.14500046
Equatorial Guinea,GNQ,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,55.69599915,54.88700104,54.07400131,53.24499893,52.01800156,51.74499893,51.10800171,50.26300049,50.05899811,49.73099899,48.69400024,48.21099854,47.65299988,47.29600143,46.10100174,45.76300049,46.41799927,45.63199997,45.27199936,44.97000122,44.42599869,43.4679985,42.99100113,42.72200012
Equatorial Guinea,GNQ,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.111999989,6.323999882,7.162000179,7.750999928,7.499000072,6.964000225,6.474999905,6.066999912,6.453000069,6.252999783,5.710000038,5.255000114,5.135000229,6.97300005,10.04300022,15.13500023,21.55900002,24.49600029,23.625,21.74699974,19.88899994,17.84900093,15.40699959,13.51599979
Greece,GRC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.67199993,15.05599976,16.80900002,18.32799911,17.17000008,16.0170002,15.43900013,14.55099964,16.05800056,15.50699997,13.81000042,12.94099998,11.53100014,13.29599953,16.35000038,21.5359993,28.23900032,31.37599945,30.20400047,28.89299965,28.14299965,26.11499977,24.29000092,22.01600075
Greece,GRC,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,20.68199921,21.44499969,20.88199997,22.49300003,21.62000084,20.875,18.65800095,17.82500076,18.63400078,18.88199997,17.48399925,15.40799999,16.70999908,19.37199974,26.68199921,38.58399963,48.3429985,53.55099869,47.42900085,45.20399857,44.26200104,39.27600098,36.30699921,34.35400009
